	Queen	70.42253521126761	128.44036697247708	42.857142857142854	69.30693069306932	112.35955056179775																																																															
	Jack	14.084507042253522	110.09174311926606	314.2857142857143	79.20792079207921	56.17977528089887																																																															
	Ten	225.35211267605635	110.09174311926606	14.285714285714285	99.00990099009901	67.41573033707866																																																															
	Nine	253.52112676056336	119.26605504587157	14.285714285714285	128.7128712871287	67.41573033707866																																																															
	Bonus	0	45.87155963302752	57.14285714285714	29.7029702970297	0																																																															
	Total	1000	1000	1000	1000	1000																																																															
																																																																					
																																																																					
																																																																					
																																																																					
	Combination					Hits	PPH	Pays	RTP% 																																																												
	WildWolf	WildWolf	WildWolf	WildWolf	WildWolf	27648	176128.86899594907	1000	0.005677660940541211																																																												
	WildWolf	WildWolf	WildWolf	WildWolf	--	108288	44969.07293513593	200	0.004447501070090615																																																												
	WildWolf	WildWolf	WildWolf	--	--	424080	11482.764973589889	50	0.004354351945284861																																																												
	DarkWolf	DarkWolf	DarkWolf	DarkWolf	DarkWolf	480384	10136.91332350786	400	0.03945974353676142																																																												
	DarkWolf	DarkWolf	DarkWolf	DarkWolf	--	1488384	3271.743696519178	100	0.030564741396580188																																																												
	DarkWolf	DarkWolf	DarkWolf	--	--	4677840	1040.9956240487063	25	0.024015470788213703																																																												
	WhiteWolf	WhiteWolf	WhiteWolf	WhiteWolf	WhiteWolf	463920	10496.66099758579	400	0.03810735624328528																																																												
	WhiteWolf	WhiteWolf	WhiteWolf	WhiteWolf	--	1649760	2951.7087152070603	100	0.033878681688611356																																																												
	WhiteWolf	WhiteWolf	WhiteWolf	--	--	7255992	671.1158129722304	25	0.037251394642722355																																																												
	BirdTotem	BirdTotem	BirdTotem	BirdTotem	BirdTotem	577404	8433.628741747545	250	0.02964323041189469																																																												
	BirdTotem	BirdTotem	BirdTotem	BirdTotem	--	1802544	2701.5212777052875	75	0.027762135585956263																																																												
	BirdTotem	BirdTotem	BirdTotem	--	--	8743360	556.9496131921824	20	0.0359098911755573																																																												
	BearTotem	BearTotem	BearTotem	BearTotem	BearTotem	651213	7477.754544212109	250	0.033432496148660514																																																												
	BearTotem	BearTotem	BearTotem	BearTotem	--	2709288	1797.3766428670558	75	0.041727481158520555																																																												
	BearTotem	BearTotem	BearTotem	--	--	7901064	616.3234432729566	20	0.0324504936787589																																																												
	Ace	Ace	Ace	Ace	Ace	554904	8775.591760016147	150	0.017092864401855905																																																												
	Ace	Ace	Ace	Ace	--	1796832	2710.1092200049866	50	0.018449440941685737																																																												
	Ace	Ace	Ace	--	--	9983664	487.75789830266723	5	0.010250987256996425																																																												
	King	King	King	King	King	512118	9508.76745203254	150	0.015774915177669727																																																												
	King	King	King	King	--	1469556	3313.6613847992185	50	0.015089049300379739																																																												
	King	King	King	--	--	7305120	666.6024610136452	5	0.007500722383168116																																																												
	Queen	Queen	Queen	Queen	Queen	682506	7134.898403823556	100	0.014015616528808665																																																												
	Queen	Queen	Queen	Queen	--	2011005	2421.481284233505	20	0.008259407219135617																																																												
	Queen	Queen	Queen	--	--	9059310	537.5255919049023	5	0.009301882692284144																																																												
	Jack	Jack	Jack	Jack	Jack	1074672	4531.253228892164	100	0.02206894979128076																																																												
	Jack	Jack	Jack	Jack	--	4468608	1089.7377818774885	20	0.018353038990299466																																																												
	Jack	Jack	Jack	--	--	17721858	274.7799339098643	5	0.01819637965864037																																																												
	Ten	Ten	Ten	Ten	Ten	941328	5173.128781891116	100	0.019330661233498907																																																												
	Ten	Ten	Ten	Ten	--	3610776	1348.632806355199	20	0.014829833521588277																																																												
	Ten	Ten	Ten	--	--	13056300	372.9702113156101	5	0.01340589636465354																																																												
	Nine	Nine	Nine	Nine	Nine	1221768	3985.708391445839	100	0.025089642838553076																																																												
	Nine	Nine	Nine	Nine	--	4686284	1039.1199018241318	20	0.01924705701901275																																																												
	Nine	Nine	Nine	--	--	14584608	333.88699716852176	5	0.014975126442184765																																																												
	Scatter					Hits	PPH	Pays	RTP% 																																																												
*	--	Bonus	Bonus	Bonus	--	24264960	200.68489583333334	2*	0.009965872078688865																																																												
								Total	0.709879974251824																																																												
																																																																					
																																																																					
								Base RTP	0.709879974251824																																																												
								Bonus RTP	0.0742835856582393																																																												
								Total	0.7841635599100634																																																												
	Notes:																																																																				
	40 lines fixed bet for 40 coins times the bet multiplier. Highest win pays left to right on paylines.																																																																				
	WildWolf Symbol is wild and substitutes for all symbols except the Bonus symbol.																																																																				
	Three Bonus symbols on middle reels pay 2x total bet and initiate Bonus with 5 bonus spins.																																																																				
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
Fort Knox Wolf Run												Page 3																																																									
Software ID: 		200-1775-001																																																																			
																																																																					
	Bonus																																																																				
																																																																					
	In the Bonus three Bonus symbols on middle reels pay 2x total bet and retrigger 5 additional bonus spins																																																																				
	up to a maximum of 255 bonus spins per bonus round.																																																																				
																																																																					
																																																																					
		Reel 1	Reel 2	Reel 3	Reel 4	Reel 5																																																															
	WildWolf	238.09523809523807	148.93617021276594	156.86274509803923	117.6470588235294	65.93406593406594																																																															
	DarkWolf	19.04761904761905	21.27659574468085	19.607843137254903	29.41176470588235	21.978021978021978																																																															
	Whitewolf	19.04761904761905	21.27659574468085	19.607843137254903	29.41176470588235	21.978021978021978																																																															
	BirdTotem	47.61904761904761	53.191489361702125	39.21568627450981	44.11764705882353	98.90109890109889																																																															
	BearTotem	47.61904761904761	53.191489361702125	49.01960784313725	44.11764705882353	87.91208791208791																																																															
	Ace	95.23809523809523	85.1063829787234	78.43137254901961	44.11764705882353	131.86813186813188																																																															
	King	95.23809523809523	85.1063829787234	117.6470588235294	73.52941176470588	153.84615384615387																																																															
	Queen	95.23809523809523	127.6595744680851	98.0392156862745	102.94117647058823	109.89010989010988																																																															
	Jack	47.61904761904761	106.38297872340425	137.25490196078434	117.6470588235294	109.89010989010988																																																															
	Ten	104.76190476190476	117.02127659574468	117.6470588235294	147.05882352941177	120.87912087912088																																																															
	Nine	190.47619047619045	106.38297872340425	107.84313725490196	147.05882352941177	76.92307692307693																																																															
	Bonus	0	74.46808510638297	58.8235294117647	102.94117647058823	0																																																															
	Total	1000	1000	1000	1000	1000																																																															
																																																																					
																																																																					
	Combination					Hits	PPH	Pays	RTP%																																																												
	WildWolf	WildWolf	WildWolf	WildWolf	WildWolf	268800	15021	1000	0.04314809586104587																																																												
	WildWolf	WildWolf	WildWolf	WildWolf	--	2867200	1288	200	0.09204927117023119																																																												
	WildWolf	WildWolf	WildWolf	--	--	18379200	240	50	0.14751255272495056																																																												
	DarkWolf	DarkWolf	DarkWolf	DarkWolf	DarkWolf	353280	12290	400	0.022683570395521258																																																												
	DarkWolf	DarkWolf	DarkWolf	DarkWolf	--	2735680	1629	100	0.043913460894771564																																																												
	DarkWolf	DarkWolf	DarkWolf	--	--	11484928	410	25	0.04608935772890717																																																												
	Whitewolf	Whitewolf	Whitewolf	Whitewolf	Whitewolf	353280	12290	400	0.022683570395521258																																																												
	Whitewolf	Whitewolf	Whitewolf	Whitewolf	--	2735680	1629	100	0.043913460894771564																																																												
	Whitewolf	Whitewolf	Whitewolf	--	--	11484928	410	25	0.04608935772890717																																																												
	BirdTotem	BirdTotem	BirdTotem	BirdTotem	BirdTotem	1612200	3085	250	0.06469806561307492																																																												
	BirdTotem	BirdTotem	BirdTotem	BirdTotem	--	6125600	590	75	0.07374664509107773																																																												
	BirdTotem	BirdTotem	BirdTotem	--	--	30084600	148	20	0.09658431582895986																																																												
	BearTotem	BearTotem	BearTotem	BearTotem	BearTotem	1574580	3111	250	0.06318836382150819																																																												
	BearTotem	BearTotem	BearTotem	BearTotem	--	6688990	517	75	0.08052934758191328																																																												
	BearTotem	BearTotem	BearTotem	--	--	33041190	151	20	0.10607622272939213																																																												
	Ace	Ace	Ace	Ace	Ace	2852640	1685	150	0.06868637509880239																																																												
	Ace	Ace	Ace	Ace	--	11569040	415	50	0.09285380337430695																																																												
	Ace	Ace	Ace	--	--	66808560	74	5	0.0536209477533191																																																												
	King	King	King	King	King	4709600	1007	150	0.11339858943481118																																																												
	King	King	King	King	--	16719080	284	50	0.13418833083119322																																																												
	King	King	King	--	--	79879800	61	5	0.06411200274853371																																																												
	Queen	Queen	Queen	Queen	Queen	4961600	976	100	0.0796441936101805																																																												
	Queen	Queen	Queen	Queen	--	20317500	245	20	0.06522778553994044																																																												
	Queen	Queen	Queen	--	--	87103380	57	5	0.06990969103536283																																																												
	Jack	Jack	Jack	Jack	Jack	4812800	970	100	0.0772556383035869																																																												
	Jack	Jack	Jack	Jack	--	19200000	250	20	0.06164013694435125																																																												
	Jack	Jack	Jack	--	--	75712000	63	5	0.060766901670972935																																																												
	Ten	Ten	Ten	Ten	Ten	6949600	747	100	0.11155580617407901																																																												
	Ten	Ten	Ten	Ten	--	26107200	216	20	0.08381517621008161																																																												
	Ten	Ten	Ten	--	--	89180000	53	5	0.0715763986028287																																																												
	Nine	Nine	Nine	Nine	Nine	6241040	848	100	0.10018191673832653																																																												
	Nine	Nine	Nine	Nine	--	33078240	258	20	0.10619516893115194																																																												
	Nine	Nine	Nine	--	--	107198000	69	5	0.08603775260625736																																																												
	Scatter					Hits	PPH	Pays	RTP%																																																												
	--	Bonus	Bonus	Bonus	--	179786880	35	2*	0.057719207833321066																																																												
								Total	2.551291481901962																																																												
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
	Ave # Spins	Single Spin Pay%	Total Pay%																																																																		
	5.84315581175256	2.5512914819019614	14.907593649950247																																																																		
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
Fort Knox Wolf Run												Page 4																																																									
Software ID: 			200-1775-001																																																																		
																																																																					
	Base Game Reel Strips																																																																				
																																																																					
	Reel 1	Weights	Reel 2	Weights	Reel 3	Weights	Reel 4	Weights	Reel 5	Weights																																																											
1	Ace	1	BearTotem	1	BirdTotem	1	BearTotem	1	DarkWolf	1																																																											
2	Whitewolf	1	Jack	1	Jack	1	Ten	1	Queen	1																																																											
3	Ten	1	Ten	1	Whitewolf	1	BearTotem	1	Nine	1																																																											
4	Nine	1	King	1	Queen	1	Nine	1	Whitewolf	1																																																											
5	Ten	1	Nine	1	BearTotem	1	DarkWolf	1	Queen	1																																																											
6	BearTotem	1	Ten	1	Jack	1	WildWolf	1	BirdTotem	1																																																											
7	King	1	Queen	1	BirdTotem	1	WildWolf	1	Nine	1																																																											
8	Ace	1	Jack	1	Jack	1	WildWolf	1	King	1																																																											
9	DarkWolf	1	Whitewolf	1	DarkWolf	1	WildWolf	1	Whitewolf	1																																																											
10	King	1	Ten	1	Jack	1	WildWolf	1	Nine	1																																																											
11	Ten	1	Bonus	1	BirdTotem	1	BearTotem	1	Queen	1																																																											
12	BearTotem	1	Queen	1	Ace	1	Ace	1	BirdTotem	1																																																											
13	Ten	1	BearTotem	1	BearTotem	1	Whitewolf	1	King	1																																																											
14	Ace	1	Queen	1	Jack	1	Ten	1	Nine	1																																																											
15	Queen	1	King	1	Whitewolf	1	DarkWolf	1	Whitewolf	1																																																											
16	Nine	1	Queen	1	Jack	1	King	1	Queen	1																																																											
17	Nine	1	BirdTotem	1	Bonus	1	Whitewolf	1	Jack	1																																																											
18	Ten	1	Nine	1	BirdTotem	1	Queen	1	Ace	1																																																											
19	Ace	1	DarkWolf	1	Jack	1	BearTotem	1	DarkWolf	1																																																											
20	Nine	1	Ace	1	BirdTotem	1	Bonus	1	Nine	1																																																											
21	Queen	1	Jack	1	Ace	1	Queen	1	DarkWolf	1																																																											
22	BirdTotem	1	Nine	1	Whitewolf	1	DarkWolf	1	Queen	1																																																											
23	Nine	1	DarkWolf	1	Jack	1	Queen	1	BirdTotem	1																																																											
24	Ten	1	Ten	1	Whitewolf	1	BearTotem	1	Queen	1																																																											
25	King	1	BearTotem	1	Jack	1	Queen	1	BirdTotem	1																																																											
26	Nine	1	Queen	1	Bonus	1	Bonus	1	Nine	1																																																											
27	Ten	1	Bonus	1	Jack	1	Nine	1	Ten	1																																																											
28	King	1	Nine	1	Whitewolf	1	Whitewolf	1	Ace	1																																																											
29	Nine	1	DarkWolf	1	Ace	1	Queen	1	BearTotem	1																																																											
30	BirdTotem	1	Jack	1	BirdTotem	1	BearTotem	1	Ace	1																																																											
31	Ten	1	Bonus	1	Jack	1	Bonus	1	Jack	1																																																											
32	Ace	1	Jack	1	BearTotem	1	BearTotem	1	DarkWolf	1																																																											
33	Nine	1	Ten	1	Jack	1	Queen	1	Ten	1																																																											
34	WildWolf	1	BearTotem	1	BirdTotem	1	Ten	1	King	1																																																											
35	WildWolf	1	Nine	1	Jack	1	King	1	BirdTotem	1																																																											
36	WildWolf	1	Ten	1	Whitewolf	1	DarkWolf	1	King	1																																																											
37	WildWolf	1	BearTotem	1	Bonus	1	Ten	1	WildWolf	1																																																											
38	King	1	Jack	1	DarkWolf	1	BearTotem	1	WildWolf	1																																																											
39	Nine	1	Ace	1	Ace	1	King	1	WildWolf	1																																																											
40	Whitewolf	1	Jack	1	BirdTotem	1	Nine	1	WildWolf	1																																																											
41	Ten	1	BirdTotem	1	Jack	1	Jack	1	WildWolf	1																																																											
42	Nine	1	Nine	1	Whitewolf	1	DarkWolf	1	WildWolf	1																																																											
43	Whitewolf	1	Ace	1	Jack	1	Ten	1	Whitewolf	1																																																											
44	King	1	Nine	1	BearTotem	1	Whitewolf	1	King	1																																																											
45	Ten	1	Ace	1	WildWolf	1	Nine	1	DarkWolf	1																																																											
46	Nine	1	Jack	1	WildWolf	1	BearTotem	1	Ace	1																																																											
47	Ten	1	Ace	1	WildWolf	1	Jack	1	BearTotem	1																																																											
48	Nine	1	Ten	1	WildWolf	1	WildWolf	1	Jack	1																																																											
49	BirdTotem	1	Nine	1	Whitewolf	1	WildWolf	1	Ten	1																																																											
50	Nine	1	BirdTotem	1	Jack	1	WildWolf	1	BirdTotem	1																																																											
51	King	1	Queen	1	DarkWolf	1	WildWolf	1	Queen	1																																																											
52	Ten	1	Ace	1	Ten	1	WildWolf	1	King	1																																																											
53	BearTotem	1	BearTotem	1	DarkWolf	1	Ace	1	DarkWolf	1																																																											
54	Ten	1	Queen	1	Jack	1	DarkWolf	1	Ace	1																																																											
55	King	1	Ace	1	BirdTotem	1	Jack	1	BirdTotem	1																																																											
56	Nine	1	WildWolf	1	Jack	1	DarkWolf	1	Ten	1																																																											
57	Ten	1	WildWolf	1	DarkWolf	1	Ten	1	BearTotem	1																																																											
58	Jack	1	WildWolf	1	Jack	1	BearTotem	1	Ace	1																																																											
59	Nine	1	WildWolf	1	Whitewolf	1	Jack	1	King	1																																																											
60	BearTotem	1	WildWolf	1	Jack	1	Nine	1	Whitewolf	1																																																											
61	Ten	1	Nine	1	Queen	1	DarkWolf	1	Ten	1																																																											
62	Nine	1	Bonus	1	Jack	1	Queen	1	King	1																																																											
63	Queen	1	Queen	1	BirdTotem	1	BearTotem	1	Queen	1																																																											
64	BearTotem	1	Nine	1	King	1	Ten	1	DarkWolf	1																																																											
65	Nine	1	BearTotem	1	Jack	1	Jack	1	Jack	1																																																											
66	King	1	Queen	1	BearTotem	1	DarkWolf	1	BirdTotem	1																																																											
67	Queen	1	King	1	Nine	1	Nine	1	King	1																																																											
68	Nine	1	Queen	1	Whitewolf	1	King	1	Ten	1																																																											
69	DarkWolf	1	DarkWolf	1	Bonus	1	BirdTotem	1	BearTotem	1																																																											
70	Queen	1	Jack	1	Queen	1	Nine	1	Ace	1																																																											
71	Ten	1	King	1			Ten	1	Whitewolf	1																																																											
72			Queen	1			DarkWolf	1	Jack	1																																																											
73			DarkWolf	1			Nine	1	BearTotem	1																																																											
74			Jack	1			WildWolf	1	Ace	1																																																											
75			WildWolf	1			WildWolf	1	BirdTotem	1																																																											
76			WildWolf	1			WildWolf	1	King	1																																																											
77			WildWolf	1			WildWolf	1	WildWolf	1																																																											
78			WildWolf	1			WildWolf	1	WildWolf	1																																																											
79			Nine	1			WildWolf	1	WildWolf	1																																																											
80			Whitewolf	1			DarkWolf	1	WildWolf	1																																																											
81			King	1			Nine	1	WildWolf	1																																																											
82			Nine	1			BirdTotem	1	WildWolf	1																																																											
83			Bonus	1			Nine	1	Queen	1																																																											
84			Ace	1			BirdTotem	1	DarkWolf	1																																																											
85			BearTotem	1			Ace	1	Queen	1																																																											
86			King	1			BearTotem	1	Whitewolf	1																																																											
87			Whitewolf	1			Nine	1	Ace	1																																																											
88			Ace	1			DarkWolf	1	DarkWolf	1																																																											
89			King	1			Jack	1	King	1																																																											
90			Ten	1			Whitewolf	1																																																													
91			DarkWolf	1			Ten	1																																																													
92			King	1			BirdTotem	1																																																													
93			Ace	1			King	1																																																													
94			King	1			Whitewolf	1																																																													
95			BirdTotem	1			Nine	1																																																													
96			Queen	1			BirdTotem	1																																																													
97			Ten	1			Jack	1																																																													
98			Queen	1			BearTotem	1																																																													
99			DarkWolf	1			Ten	1																																																													
100			Ten	1			Nine	1																																																													
101			Ace	1			Jack	1																																																													
102			Ten	1																																																																	
103			BirdTotem	1																																																																	
104			Ace	1																																																																	
105			Queen	1																																																																	
106			Jack	1																																																																	
107			Nine	1																																																																	
108			Ten	1																																																																	
109			Jack	1																																																																	
	Total	71		109		70		101		89																																																											
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
Fort Knox Wolf Run												Page 5																																																									
Software ID: 			200-1775-001																																																																		
																																																																					
	Bonus Reel Strips																																																																				
																																																																					
	Reel 1	Weights	Reel 2	Weights	Reel 3	Weights	Reel 4	Weights	Reel 5	Weights																																																											
1	Ace	1	Queen	1	BirdTotem	1	BearTotem	1	King	1																																																											
2	King	1	Jack	1	WildWolf	1	Ten	1	Queen	1																																																											
3	Ten	1	BearTotem	1	WildWolf	1	Nine	1	BirdTotem	1																																																											
4	Nine	1	Queen	1	WildWolf	1	Ten	1	King	1																																																											
5	Ten	1	King	1	WildWolf	1	Jack	1	Jack	1																																																											
6	BearTotem	1	BirdTotem	1	BearTotem	1	Ten	1	BirdTotem	1																																																											
7	Queen	1	Ten	1	Ten	1	Nine	1	Nine	1																																																											
8	Ace	1	Jack	1	Ace	1	Bonus	1	King	1																																																											
9	Nine	1	Queen	1	DarkWolf	1	Jack	1	Ten	1																																																											
10	Ten	1	Ace	1	Jack	1	Ace	1	BearTotem	1																																																											
11	Queen	1	Bonus	1	King	1	BearTotem	1	Queen	1																																																											
12	BearTotem	1	King	1	Ace	1	Jack	1	BirdTotem	1																																																											
13	Ten	1	Queen	1	Nine	1	Nine	1	King	1																																																											
14	Ace	1	Ace	1	Jack	1	Ten	1	Nine	1																																																											
15	Queen	1	Jack	1	Queen	1	King	1	Jack	1																																																											
16	BirdTotem	1	Queen	1	Ten	1	Bonus	1	Queen	1																																																											
17	Nine	1	BirdTotem	1	Bonus	1	Ace	1	King	1																																																											
18	Ten	1	Ten	1	Queen	1	Queen	1	Ace	1																																																											
19	Ace	1	Nine	1	Jack	1	BearTotem	1	Ten	1																																																											
20	Nine	1	Queen	1	BirdTotem	1	Bonus	1	Nine	1																																																											
21	Queen	1	Jack	1	Ace	1	Queen	1	King	1																																																											
22	BirdTotem	1	Nine	1	Bonus	1	Jack	1	BirdTotem	1																																																											
23	Nine	1	DarkWolf	1	Jack	1	Queen	1	Ace	1																																																											
24	Ten	1	Ten	1	Ten	1	Nine	1	Queen	1																																																											
25	King	1	King	1	Whitewolf	1	Queen	1	BirdTotem	1																																																											
26	Nine	1	Queen	1	Bonus	1	Bonus	1	Nine	1																																																											
27	BearTotem	1	Bonus	1	Jack	1	Whitewolf	1	Ten	1																																																											
28	King	1	Nine	1	King	1	Nine	1	Ace	1																																																											
29	Nine	1	Jack	1	Ace	1	Queen	1	BearTotem	1																																																											
30	BirdTotem	1	DarkWolf	1	Bonus	1	Ten	1	Ace	1																																																											
31	Ten	1	Bonus	1	King	1	Bonus	1	Jack	1																																																											
32	Ace	1	Jack	1	Ace	1	BirdTotem	1	Queen	1																																																											
33	Nine	1	BirdTotem	1	Jack	1	Queen	1	Ten	1																																																											
34	WildWolf	1	Nine	1	Ace	1	Nine	1	BirdTotem	1																																																											
35	WildWolf	1	WildWolf	1	Queen	1	King	1	King	1																																																											
36	WildWolf	1	WildWolf	1	Ace	1	WildWolf	1	WildWolf	1																																																											
37	Nine	1	WildWolf	1	Nine	1	WildWolf	1	WildWolf	1																																																											
38	Jack	1	WildWolf	1	King	1	WildWolf	1	WildWolf	1																																																											
39	Nine	1	King	1	Jack	1	WildWolf	1	WildWolf	1																																																											
40	Whitewolf	1	Ten	1	King	1	Jack	1	WildWolf	1																																																											
41	Queen	1	King	1	WildWolf	1	DarkWolf	1	WildWolf	1																																																											
42	Nine	1	Nine	1	WildWolf	1	Ten	1	Ace	1																																																											
43	Jack	1	Ace	1	WildWolf	1	Bonus	1	BearTotem	1																																																											
44	DarkWolf	1	BirdTotem	1	WildWolf	1	Nine	1	King	1																																																											
45	Ten	1	Ten	1	BearTotem	1	Whitewolf	1	Queen	1																																																											
46	Nine	1	Jack	1	Ace	1	Jack	1	Ace	1																																																											
47	WildWolf	1	Ace	1	Queen	1	BirdTotem	1	BearTotem	1																																																											
48	WildWolf	1	BearTotem	1	BearTotem	1	WildWolf	1	Jack	1																																																											
49	WildWolf	1	Ten	1	Jack	1	WildWolf	1	Ten	1																																																											
50	DarkWolf	1	BirdTotem	1	Nine	1	WildWolf	1	DarkWolf	1																																																											
51	King	1	Queen	1	BearTotem	1	WildWolf	1	Queen	1																																																											
52	Nine	1	Ace	1	Ten	1	Nine	1	King	1																																																											
53	WildWolf	1	BearTotem	1	Nine	1	Ten	1	BirdTotem	1																																																											
54	WildWolf	1	Queen	1	BearTotem	1	King	1	Ace	1																																																											
55	WildWolf	1	Ten	1	King	1	Jack	1	Jack	1																																																											
56	Nine	1	Nine	1	Bonus	1	DarkWolf	1	BearTotem	1																																																											
57	Queen	1	WildWolf	1	Queen	1	Ten	1	Ace	1																																																											
58	WildWolf	1	WildWolf	1	King	1	Nine	1	Ace	1																																																											
59	WildWolf	1	WildWolf	1	Ten	1	Bonus	1	King	1																																																											
60	WildWolf	1	WildWolf	1	Nine	1	Ten	1	Whitewolf	1																																																											
61	WildWolf	1	Ten	1	King	1	Nine	1	Ten	1																																																											
62	Nine	1	Bonus	1	Nine	1	Queen	1	Nine	1																																																											
63	Queen	1	Queen	1	Queen	1	King	1	Queen	1																																																											
64	Ace	1	Ten	1	WildWolf	1	Ten	1	DarkWolf	1																																																											
65	King	1	BearTotem	1	WildWolf	1	Jack	1	Jack	1																																																											
66	Nine	1	Queen	1	WildWolf	1	Ace	1	BirdTotem	1																																																											
67	Queen	1	Ten	1	WildWolf	1	BirdTotem	1	King	1																																																											
68	King	1	King	1	Jack	1	King	1	Ten	1																																																											
69	WildWolf	1	Ace	1	Queen	1			Whitewolf	1																																																											
70	WildWolf	1	Jack	1	Nine	1			Ace	1																																																											
71	WildWolf	1	Nine	1	Queen	1			King	1																																																											
72	WildWolf	1	Bonus	1	Ten	1			Jack	1																																																											
73	Ten	1	King	1	WildWolf	1			Ace	1																																																											
74	BearTotem	1	Jack	1	WildWolf	1			BearTotem	1																																																											
75	Queen	1	Ten	1	WildWolf	1			Queen	1																																																											
76	Ten	1	King	1	WildWolf	1			King	1																																																											
77	Nine	1	Whitewolf	1	Queen	1			BirdTotem	1																																																											
78	WildWolf	1	Bonus	1	Ten	1			Jack	1																																																											
79	WildWolf	1	Ace	1	Jack	1			King	1																																																											
80	WildWolf	1	Nine	1	Bonus	1			Ten	1																																																											
81	WildWolf	1	Nine	1	BirdTotem	1			BearTotem	1																																																											
82	Ace	1	WildWolf	1	Jack	1			Jack	1																																																											
83	King	1	WildWolf	1	Ten	1			Ten	1																																																											
